order_id,order_date,shipped_date,username,email,phone_number,place,country,postal_code,product,product_category,product_price,quantity,total_amount,payment_method,payment_status,shipping_provider,order_status,delivery_address,tracking_number
1106,2024-03-17,2025-01-06,alejandro44,billytaylor@example.org,(466)568-7932x56902,Sullivanton,Northern Mariana Islands,24230,Backpack,Accessories,822.31,5,4111.55,Cash on Delivery,Paid,FedEx,Delivered,"587 Megan Fields, Henryview, IA 81369",be821861-248e-484a-b670-c9f0353f0ee7
1107,2023-12-06,2024-08-13,rebeccalong,tmitchell@example.com,918.407.9463,Smithshire,Lesotho,66453,Coffee Maker,Home Appliance,132.51,2,265.02,PayPal,Unpaid,USPS,Shipped,"71779 Miller Place, North Jillianfurt, PA 80086",e9abaa03-5280-4083-9508-1afb64c1add5
1108,2025-04-05,2025-07-11,williamsstephanie,ycollins@example.com,(973)705-6821,East Lisa,Belize,80641,Laptop,Electronics,748.94,1,748.94,Cash on Delivery,Unpaid,FedEx,Shipped,"1320 Amy Knoll, North Rhondafort, FL 60643",ec7e1c2d-0767-4486-a066-79aa37e5f4b9
1109,2024-02-15,2024-07-07,patricklopez,kylierosales@example.net,4328376068,Port Bethhaven,Central African Republic,48097,Laptop,Electronics,758.0,4,3032.0,PayPal,Unpaid,FedEx,Cancelled,"955 Erin Vista, Stevenburgh, MT 19846",d52d695d-4812-4b6c-94fc-1079edabf3db
1110,2025-06-12,2025-08-06,dwright,ramirezkeith@example.net,001-867-519-8157x53214,South Aaron,Ethiopia,77159,Water Bottle,Accessories,975.58,4,3902.32,Cash on Delivery,Paid,DHL,Delivered,"USS Salas, FPO AA 24438",f6d100aa-2cd6-4116-9748-9ac0296526c2
1111,2025-05-01,2025-08-09,nhuffman,william98@example.com,(252)347-5260,Ortegaview,Libyan Arab Jamahiriya,19156,Water Bottle,Accessories,312.37,1,312.37,PayPal,Unpaid,UPS,Cancelled,"2567 Ashley Crossing, Tonytown, DE 16804",a0c8db9f-582c-4e3a-8d24-8a710a7ff94f
1112,2025-08-07,2025-09-02,oscargraham,williamsfrank@example.net,+1-484-810-2996x515,Lake Alison,Trinidad and Tobago,40658,Coffee Maker,Home Appliance,447.55,1,447.55,Credit Card,Paid,USPS,Shipped,"570 Jeff Forges, Lake Angelaview, KS 34441",9b45a4fa-54be-4b1f-b251-af9ae7b4dff1
1113,2024-11-09,2025-04-18,oharris,millerivan@example.org,+1-830-210-6580x5393,Jenniferbury,Guam,48532,Smartphone,Electronics,631.1,2,1262.2,Debit Card,Paid,DHL,Delivered,"30161 Ryan Valley, West Stephenburgh, DE 55850",794c7c9a-8e06-423c-ae26-f78652cc2218
1114,2023-09-29,2024-09-02,richard16,davidmoore@example.net,728.666.4205x362,Johnside,Monaco,29684,Smartphone,Electronics,565.72,3,1697.16,Cash on Delivery,Unpaid,FedEx,Delivered,"48400 Edwards Spurs, North Danielle, PW 28718",03553d82-70ec-4cd6-a0f9-6f90dac5a89c
1115,2025-07-03,2025-08-27,iking,darryl34@example.org,265.498.9874x19548,South Christopherville,Cambodia,65540,Watch,Fashion,902.5,4,3610.0,Credit Card,Paid,DHL,Cancelled,"020 Gill Squares, Davidbury, DE 92192",90271080-d5ef-41ce-b691-dcc9f290bee0
1116,2024-03-18,2025-03-22,rgordon,mary59@example.net,+1-478-529-9823x63504,Port Sherry,Antarctica (the territory South of 60 deg S),88268,Backpack,Accessories,111.36,2,222.72,PayPal,Paid,UPS,Cancelled,"05644 Gibson Freeway, Kevinburgh, WI 36369",ac315d86-5f70-4799-b5a3-848a6ff77a25
1117,2024-02-21,2025-05-30,richard53,eharris@example.org,729-509-6479,Coxside,Wallis and Futuna,12290,Headphones,Electronics,648.4,2,1296.8,Debit Card,Paid,UPS,Cancelled,"USS Chapman, FPO AE 43599",1bad77b7-e51e-4ad0-a1d9-37246bdaaf21
1118,2025-02-23,2025-07-02,marcusmurphy,bpayne@example.net,(468)309-3641x86245,Wallaceport,Hong Kong,23681,Headphones,Electronics,66.59,5,332.95,Credit Card,Unpaid,DHL,Delivered,"47553 Schmidt Road Apt. 195, West Betty, CO 44115",fe1bfd0f-3693-49d1-ab7a-d560d7e4d845
1119,2024-11-26,2025-04-06,palmerleslie,tinaaguilar@example.net,(229)521-0015,West Tony,Malaysia,28736,Watch,Fashion,82.86,1,82.86,Credit Card,Paid,DHL,Shipped,"237 Wright Ways Suite 890, Port Taylor, CT 47165",724174ab-12f3-45ca-97d3-c8e3e63d19dd
1120,2024-09-22,2025-04-25,jeffreygibson,aaronboyle@example.net,+1-609-987-6144x21663,Emilyburgh,Martinique,11947,Desk Lamp,Home Appliance,430.07,5,2150.35,Debit Card,Paid,FedEx,Cancelled,"Unit 9638 Box 5535, DPO AE 94714",76e5fb3e-d11f-4b3e-9a0b-179acd6b5af1
1121,2024-08-01,2024-11-08,mrodriguez,noblechristopher@example.org,+1-447-249-4932x369,North Rogerside,Israel,26984,Book,Education,641.19,4,2564.76,Debit Card,Unpaid,UPS,Shipped,"7317 Thomas Fort Apt. 567, Ianfort, GU 77208",65cc8744-904a-4d95-84b8-351b0091fc35
1122,2024-09-05,2024-12-28,ksmith,qclark@example.org,834-946-7478x1130,New Katherine,Pitcairn Islands,28791,Coffee Maker,Home Appliance,344.53,3,1033.59,Debit Card,Paid,USPS,Cancelled,"04543 Mindy Lodge, East Gregory, IA 51784",c12997c6-c95e-4415-9320-bc4cce7674b4
1123,2025-02-14,2025-06-18,jacksonann,crystalowens@example.com,001-494-329-7508x230,North Adam,Norfolk Island,20269,Backpack,Accessories,472.64,3,1417.92,Debit Card,Unpaid,FedEx,Pending,"63048 Crystal Unions, Rangelshire, NV 10917",86e8a41a-cb94-4a41-9232-0b24631d74cb
1124,2024-06-18,2025-04-23,jessicadaniel,douglas01@example.com,+1-283-325-4850x03268,Wrightmouth,Cook Islands,59507,Desk Lamp,Home Appliance,701.19,3,2103.57,Credit Card,Unpaid,USPS,Shipped,"76253 Bender Lights, Smithburgh, MI 20579",36823bc4-a40c-44a4-abd4-82fefa13e854
1125,2023-11-15,2024-12-03,michael61,imaldonado@example.net,975-838-7832,Lake Robinhaven,Guinea,53493,Shoes,Fashion,689.83,4,2759.32,Debit Card,Paid,FedEx,Cancelled,"40539 Sarah Pass Suite 355, Port Davidfurt, WV 85497",6d595683-77ca-4479-90ec-28111e649f29
1126,2023-12-31,2024-04-11,anne53,pamelamorgan@example.net,342-375-6055x4424,New Heatherhaven,Lithuania,06100,Laptop,Electronics,169.69,4,678.76,Cash on Delivery,Paid,FedEx,Delivered,"196 Brett Point, Olivertown, KY 86358",c45d128b-7829-4c38-9003-cd4ffad75efd
1127,2024-01-12,2024-12-25,nathaniel34,lewisricardo@example.com,306.604.9047x5263,Garrettland,Uruguay,39084,Coffee Maker,Home Appliance,417.7,1,417.7,Credit Card,Unpaid,USPS,Shipped,"16577 Martin Falls Apt. 721, Paulview, NV 57800",e204d4dc-57a6-4dbd-b328-44d42bdfdbfd
1128,2025-06-26,2025-08-11,sarahwilliams,nrobinson@example.net,407.885.1717x78018,Port Mariaburgh,Libyan Arab Jamahiriya,02344,Laptop,Electronics,305.86,2,611.72,Debit Card,Unpaid,UPS,Cancelled,"559 Thomas Causeway, New Meganton, AR 59416",b19e80ab-ebe9-49da-b93d-489a818b95b9
1129,2025-02-21,2025-06-23,ojoseph,patrickknight@example.net,239-449-9652x366,East Jasontown,Myanmar,12274,Smartphone,Electronics,423.08,5,2115.4,Credit Card,Unpaid,UPS,Delivered,"496 Fitzpatrick Ridge, Rebekahport, MN 00636",392fc527-889f-4e0c-a9d4-49bc42141c74
1130,2024-05-19,2025-01-30,carolyn49,chris17@example.org,(943)822-7887x0888,West Stephen,Turkey,83680,Headphones,Electronics,940.51,2,1881.02,Debit Card,Unpaid,DHL,Shipped,"71345 King Hill Apt. 494, Valdezhaven, AS 35685",df4cd3ca-1022-4a6c-b756-5b56081beead
1131,2025-07-03,2025-08-22,williamslaura,andrewrogers@example.com,348.463.9418,North Brenda,Central African Republic,25320,Desk Lamp,Home Appliance,743.48,5,3717.4,Debit Card,Unpaid,USPS,Pending,"4459 Scott Vista, West Scott, VT 57538",1789a550-0bc3-4b29-a251-235e3a7defee
1132,2024-05-04,2024-06-18,loritownsend,aweber@example.org,382-790-1113,Smithburgh,Malaysia,45910,Laptop,Electronics,294.91,5,1474.55,Cash on Delivery,Paid,UPS,Pending,"PSC 2608, Box 2267, APO AE 09627",69319f72-7ac7-407c-8b7c-64de9e052340
1133,2025-05-07,2025-07-15,natalie34,alan55@example.com,247-926-4577,Erikaside,Pakistan,89173,Desk Lamp,Home Appliance,716.37,4,2865.48,PayPal,Paid,UPS,Delivered,"4607 Spencer Ridges, Brianmouth, CO 57594",5dc5ee99-41df-4dc4-b73a-c946e9852e87
1134,2023-12-11,2025-06-26,sanchezcory,christopherolsen@example.org,290.840.4953,Leblancview,Costa Rica,95092,Headphones,Electronics,372.52,1,372.52,Cash on Delivery,Paid,FedEx,Shipped,"737 Richard Land, Port Philipfurt, UT 32488",452fd461-26e6-4449-9880-aab51b68ca4d
1135,2024-09-09,2024-10-10,blakepatrick,james94@example.net,001-424-323-8489x79673,West Sarahview,Myanmar,60157,Book,Education,168.35,1,168.35,Debit Card,Paid,USPS,Cancelled,"24162 Atkinson Ways, Port Christinestad, IN 32833",9b1b5668-dabb-444b-b168-8ed33cf096f7
1136,2024-08-27,2024-12-04,awalker,lorigomez@example.com,518-750-7185x39370,Angelafurt,Korea,11133,Backpack,Accessories,892.36,2,1784.72,Cash on Delivery,Paid,USPS,Shipped,"5220 Lisa Creek, Port Gregorychester, MN 80736",1b8a4186-899b-414f-a437-29210449fde3
1137,2023-10-11,2025-09-07,pthomas,wilsondiana@example.net,+1-203-297-9843,Blairberg,Malta,73277,Desk Lamp,Home Appliance,379.21,5,1896.05,PayPal,Unpaid,FedEx,Cancelled,"431 Waller Path, Anthonyborough, NH 58342",daedf1a2-aa38-4c4b-a8de-bee43cc112a4
1138,2025-03-12,2025-05-21,valeriepalmer,burtoncrystal@example.org,+1-562-491-5951,South Nicholastown,Togo,67004,Watch,Fashion,31.93,4,127.72,Cash on Delivery,Unpaid,DHL,Shipped,"019 Nathan View Apt. 527, Port Amy, NE 34562",40ef4461-15e7-42d2-bc7e-5066e9be3017
1139,2025-03-28,2025-08-29,alex77,hallkristi@example.net,(923)408-9499x34398,Gonzalesberg,Sierra Leone,94903,Headphones,Electronics,481.72,2,963.44,Debit Card,Unpaid,USPS,Delivered,"0255 Harris Knolls, Mezaland, NJ 94064",ada2affc-8cd0-4c0c-a09e-d3097dfbe935
1140,2024-08-20,2024-11-05,denniscarla,qparker@example.com,784.767.6477x9173,Andreamouth,Cayman Islands,15068,Book,Education,186.14,3,558.42,Cash on Delivery,Unpaid,UPS,Pending,"07364 Young Radial Suite 047, Lake Tinabury, HI 28151",a6108acc-baae-47c1-a57d-1c17279ad8fc
1141,2025-03-14,2025-05-18,justin59,blackwellkathleen@example.net,(854)982-2438,Port Traviston,Iran,41632,Water Bottle,Accessories,367.5,1,367.5,PayPal,Paid,FedEx,Shipped,"9389 Stephanie Manor, Danafort, PW 59170",fc6f8a07-d2fc-41f5-87cc-49ea299daa99
1142,2025-02-05,2025-03-17,lisamurray,lindamitchell@example.net,960.252.9549,South Christian,Jersey,78750,Backpack,Accessories,898.11,1,898.11,Debit Card,Paid,USPS,Cancelled,"907 Barr Valleys Apt. 804, Teresabury, WY 05733",9c1ec558-dd0a-4d26-bccd-f1b4ea7936ba
1143,2025-02-22,2025-08-01,mweaver,ebranch@example.net,276.763.6776x38388,Pettyland,Cayman Islands,79131,Desk Lamp,Home Appliance,817.57,5,4087.85,PayPal,Unpaid,FedEx,Shipped,"0438 Villa Brook, New Markmouth, CA 18852",b869e778-6d49-4779-b723-a4fe272c7ceb
1144,2025-09-06,2025-09-07,daviddorsey,thomassantos@example.net,907-859-3573x5497,Dunnport,South Africa,43499,Headphones,Electronics,770.54,1,770.54,PayPal,Paid,DHL,Delivered,"386 Susan Fall Apt. 886, South Robin, ID 84254",aacd8171-5a80-4dde-9222-38995830bc0c
1145,2024-07-01,2024-07-06,boonepatricia,dixonjodi@example.net,434-569-5190x024,West Emily,Djibouti,72717,Laptop,Electronics,489.14,3,1467.42,PayPal,Unpaid,FedEx,Pending,"48012 Bryant Corner Suite 152, Lake Aaron, VI 22920",8e5d7395-db18-4294-b5b4-867c04c333c9
1146,2023-10-02,2025-01-09,andrew44,nhernandez@example.com,7184267810,Port Richardshire,Nauru,98673,Desk Lamp,Home Appliance,511.29,5,2556.45,PayPal,Unpaid,FedEx,Shipped,"9491 Walker Ridge Apt. 102, Barneston, MI 01329",4b27dffd-5dbd-40f4-ae90-58f8dd5ff513
1147,2024-02-22,2025-05-23,jill23,ihayes@example.com,267.287.4068x574,Port Belinda,Kazakhstan,34558,Headphones,Electronics,516.76,5,2583.8,Debit Card,Unpaid,USPS,Delivered,"92936 Sandoval Haven Apt. 207, Juanberg, VT 73265",e84fef4c-0b4b-438c-9be1-9de2ee9fe671
1148,2024-01-30,2024-11-15,jsummers,christinanichols@example.net,001-207-923-8885x928,Barbaratown,Chad,57835,Book,Education,810.98,4,3243.92,Cash on Delivery,Paid,USPS,Pending,"461 Hernandez Islands Suite 018, Burtonview, NM 93541",e322ffee-7203-4635-bd9a-18844d8304f1
1149,2024-10-16,2024-12-20,lharvey,benjaminpetty@example.org,(743)345-8040x104,Kelleymouth,Italy,05366,Smartphone,Electronics,993.62,5,4968.1,Debit Card,Unpaid,USPS,Delivered,"Unit 8896 Box 8537, DPO AA 22923",e557dab2-e5b7-4559-b53b-c67d66378ed7
1150,2024-01-17,2024-02-24,brittany26,amber98@example.com,5588970217,Cunninghamville,China,07425,Water Bottle,Accessories,861.71,2,1723.42,Credit Card,Paid,DHL,Pending,"64567 Lisa Pine, East Nicholas, OH 73785",d9622a5a-0d78-4a0d-b0e7-4f049827b64d
1151,2023-12-24,2025-04-02,zreyes,kristenbrown@example.org,(911)248-0982x68565,Port Leslie,Lithuania,23426,Smartphone,Electronics,536.61,2,1073.22,Debit Card,Paid,FedEx,Shipped,"15321 April Well, East Jamie, TX 03741",499937dc-9d47-4726-b368-b6d64dc457c5
1152,2024-05-18,2024-06-07,vazquezmatthew,danielcochran@example.org,571-258-5334,Espinozatown,Indonesia,66879,Coffee Maker,Home Appliance,928.5,1,928.5,PayPal,Paid,DHL,Cancelled,"34017 Clarke Cape Suite 869, Melissafort, DC 14255",12d4e040-8e91-478a-ae55-7cb623cc2c28
1153,2025-01-07,2025-03-23,kaitlyn91,rodriguezroberto@example.com,(728)313-9565,Thomastown,Mexico,65971,Coffee Maker,Home Appliance,13.52,1,13.52,Cash on Delivery,Unpaid,FedEx,Shipped,"785 Ronald Lights Apt. 871, South Bailey, OK 93227",5c4da3de-9e78-4e76-b65c-ab5c0bc511d6
1154,2024-08-01,2025-07-23,mcastro,michelerodriguez@example.com,749-771-8869x725,Port Melindaport,Croatia,58516,Backpack,Accessories,179.19,5,895.95,Credit Card,Paid,DHL,Delivered,"8391 Evans Station, Port Sheliabury, WA 49405",22c9f416-4460-4aea-a4fb-c415bf5dbd5c
1155,2024-02-20,2024-10-28,tiffanysanchez,patrickmiranda@example.org,001-450-794-3728x2467,Charleshaven,Mongolia,45446,Shoes,Fashion,701.03,4,2804.12,Cash on Delivery,Unpaid,FedEx,Pending,"151 Victoria Island Apt. 610, West Teresa, MA 37710",79cf000f-5f05-44e2-8540-7d9d7ffc574e
1156,2025-07-03,2025-08-13,tony38,alan72@example.org,(782)240-2558,Petersonport,Heard Island and McDonald Islands,65124,Coffee Maker,Home Appliance,146.51,2,293.02,Cash on Delivery,Unpaid,UPS,Pending,"543 Howell Drive Apt. 121, New Kenneth, OK 50627",876a1849-2304-4b41-b313-9d3e4373ae74
1157,2024-10-17,2025-03-11,gonzalezyesenia,scott49@example.org,983.331.6069,Christymouth,Montenegro,47745,Coffee Maker,Home Appliance,753.38,5,3766.9,Cash on Delivery,Unpaid,FedEx,Delivered,"7448 Ralph Estates, Port Anita, PW 40100",25ce8475-cb5a-45d3-b561-c5c5d1ef7fd6
1158,2024-11-19,2025-02-28,contreraserin,andrew94@example.com,365.665.3502x0690,Scottshire,Paraguay,34641,Book,Education,787.6,2,1575.2,Cash on Delivery,Unpaid,FedEx,Shipped,"861 Clark Mountain, Millsbury, CT 25788",b7af3fd8-9ed2-4397-bd0a-34b6e90b38d3
1159,2025-01-15,2025-05-21,murrayann,mike64@example.net,+1-526-595-4743x7709,Carlaville,Peru,54394,Desk Lamp,Home Appliance,530.45,1,530.45,Credit Card,Paid,USPS,Shipped,"63755 Connie Port, Phillipsville, MI 22386",77d6ebc6-61dd-49fe-94b6-a861cffd382c
1160,2023-09-12,2024-12-01,rpage,bellis@example.net,755.785.3813x319,North Kathrynside,Venezuela,63154,Water Bottle,Accessories,501.66,1,501.66,PayPal,Unpaid,UPS,Shipped,"3174 Campos Dam Suite 453, Lake Cynthiaville, NM 08308",49c8de65-178d-4c38-93ba-3b615efa69dc
1161,2024-10-29,2024-12-02,lbarnes,wperez@example.net,+1-774-879-6957x434,Edwardton,Latvia,85222,Smartphone,Electronics,125.1,4,500.4,Debit Card,Paid,USPS,Cancelled,"74593 Dana Knoll, Bethchester, NM 30486",5b194383-0951-4cae-91e4-339684cbbe67
1162,2023-09-11,2025-07-12,qmorales,coxpaul@example.com,220-351-9912x91542,West Georgeshire,Angola,59540,Headphones,Electronics,311.42,3,934.26,Cash on Delivery,Unpaid,DHL,Delivered,"700 Debra Forest Suite 003, Kennethland, WY 31490",ade8c65d-dc09-443b-a4fb-25c40bec55bf
1163,2023-09-12,2025-07-23,bortiz,ljohnson@example.org,+1-407-567-9342,New Valeriebury,Saint Kitts and Nevis,67408,Headphones,Electronics,742.69,3,2228.07,Cash on Delivery,Unpaid,UPS,Cancelled,"01619 Elizabeth Drive Suite 349, Gonzalezmouth, TN 16678",ecafa146-c2f2-4763-bbce-f1b34391d166
1164,2024-12-03,2025-06-18,webbjon,cruzcaroline@example.org,001-868-839-8033x513,West Rebeccatown,Jamaica,16492,Water Bottle,Accessories,691.41,4,2765.64,Credit Card,Unpaid,FedEx,Delivered,"3480 Megan Lakes Apt. 194, East Amy, ID 34732",37dbab83-0a2e-47d9-a205-db155749fa42
1165,2025-08-25,2025-09-02,kathrynmason,taylorhenderson@example.com,(385)545-5819x43005,North Juliaview,Trinidad and Tobago,71631,Smartphone,Electronics,729.79,5,3648.95,PayPal,Unpaid,USPS,Shipped,"92863 Bell Landing, Alexandraport, VT 06921",8b1a9f94-5161-4972-a864-6161459cfde5
1166,2024-01-06,2024-10-25,xnelson,christopher99@example.org,511.598.9886x7381,Heatherview,Brazil,22263,Desk Lamp,Home Appliance,292.99,4,1171.96,Credit Card,Unpaid,FedEx,Pending,"PSC 7014, Box 1595, APO AE 72211",9a2619be-c597-43e3-a129-8af00ac93789
1167,2025-03-20,2025-06-14,dwayne00,charleswilliams@example.org,740-941-6160x698,Port James,Sudan,18693,Desk Lamp,Home Appliance,868.46,4,3473.84,Credit Card,Paid,FedEx,Cancelled,"Unit 0222 Box 8491, DPO AA 11333",35eb7799-2780-4d98-bcd4-67827872532a
1168,2024-05-12,2025-09-02,candice85,stephensonjoseph@example.net,248-403-3483x863,Lake Richardview,Israel,62979,Shoes,Fashion,533.35,1,533.35,Debit Card,Unpaid,UPS,Pending,"8990 Ford Park, Smithburgh, ID 07068",89f5822d-16a2-41ed-bb2f-0604a8cc60f6
1169,2024-01-29,2024-10-14,ronnie41,thomas85@example.com,(982)331-8477,East Joemouth,New Caledonia,08397,Laptop,Electronics,946.74,2,1893.48,Cash on Delivery,Paid,DHL,Pending,"621 Kimberly Burg Suite 589, Tiffanyton, AK 51221",8dd39993-d3db-4beb-b603-128d98dac7c5
1170,2025-02-07,2025-05-06,maryhobbs,jacobscolleen@example.org,+1-902-731-2217x37828,South Matthew,Qatar,50006,Headphones,Electronics,555.32,4,2221.28,Cash on Delivery,Paid,FedEx,Pending,"61826 Cannon Extensions Apt. 464, Schultzchester, FM 98154",899d79f5-990c-4f75-8ea1-449742a0277a
1171,2023-11-25,2024-05-17,melliott,victoria77@example.com,861-566-8797,North Amber,Cocos (Keeling) Islands,14083,Coffee Maker,Home Appliance,68.32,5,341.6,Debit Card,Unpaid,UPS,Shipped,"558 Mark Extensions, Port Ericastad, PA 25173",20eeffcc-2407-4dc2-89e4-dfb637d28d95
1172,2025-03-04,2025-05-10,tmartinez,kathleenmendez@example.net,2843935091,South Robertview,Comoros,62537,Shoes,Fashion,739.57,3,2218.71,PayPal,Unpaid,UPS,Pending,"643 Hines Oval Suite 444, Lake Adam, NE 61212",939bbfbf-6e63-4d4e-a462-1c1ac950e933
1173,2023-10-01,2025-03-04,brookebeard,johnbrowning@example.net,+1-470-628-8975x34021,Wadeview,Poland,98205,Watch,Fashion,846.64,4,3386.56,Credit Card,Paid,USPS,Delivered,"1984 Acosta Port, Lake Kelsey, AK 30015",0aa1796a-3afd-4d33-a736-e4662d194c62
1174,2024-08-06,2024-09-10,bartonjames,harveyabigail@example.org,001-502-273-9032x9578,West Janetview,Cyprus,94746,Headphones,Electronics,192.2,2,384.4,Credit Card,Paid,USPS,Pending,"71231 Hendrix Burgs Apt. 041, Mannshire, NC 03631",33d990fd-46f1-468b-873d-82315a82616e
1175,2023-10-28,2025-06-29,fisherpatricia,larrydavis@example.net,813.376.0391,Smallmouth,Nigeria,48619,Watch,Fashion,926.92,2,1853.84,Cash on Delivery,Unpaid,FedEx,Shipped,"274 Rodriguez Club Suite 330, West Kyle, IA 52285",09e3b87f-ddf9-4611-9d25-bdadb2ae963c
1176,2024-11-13,2025-07-01,laurawood,henrytaylor@example.net,001-249-759-3265x25606,East Benjamin,Guyana,93937,Smartphone,Electronics,540.84,5,2704.2,Debit Card,Paid,USPS,Pending,"141 Joel Vista, South Andreaside, OH 14094",bf0883ef-78c8-4d44-8635-51c463751cdc
1177,2025-04-01,2025-08-14,elizabeth52,george23@example.net,001-476-842-4496,Luismouth,Turkey,69833,Backpack,Accessories,126.86,1,126.86,Credit Card,Paid,DHL,Shipped,"7180 Henderson Avenue, Port Nicole, TN 64345",67368f10-58c9-441b-9000-61ecc3174ee1
1178,2024-07-29,2025-07-01,tracey79,washingtongregory@example.net,(294)952-2488,West Kevinhaven,Lesotho,87804,Desk Lamp,Home Appliance,108.16,1,108.16,Credit Card,Unpaid,FedEx,Shipped,"00491 Moore Forks Suite 453, Hammondfort, VT 99883",98a72b92-9f94-4a42-a33d-a9f303a8e358
1179,2024-08-15,2024-10-28,dwerner,whill@example.com,865.639.4595x13039,North Stephaniechester,Guyana,05331,Desk Lamp,Home Appliance,304.48,1,304.48,Credit Card,Paid,DHL,Cancelled,"1775 David Parks Apt. 264, New Arielbury, WV 72602",f5bce7fc-1b8d-43d0-a63a-7e756b28b745
1180,2024-11-18,2025-07-08,brittney74,sgonzalez@example.org,247.248.7791,South Holly,Guernsey,73333,Water Bottle,Accessories,656.58,4,2626.32,PayPal,Unpaid,USPS,Pending,"674 Smith Turnpike Apt. 003, Tracyborough, AK 56034",81dff8b1-8667-450d-aca9-da01c2eb9ba5
1181,2023-12-27,2024-06-01,doughertylisa,fbailey@example.com,666-203-7036x7150,Millermouth,Moldova,74800,Laptop,Electronics,563.25,2,1126.5,Debit Card,Unpaid,FedEx,Pending,"967 Ethan Flat Suite 731, New Aaron, FL 41660",5cc172ff-7167-4ab0-b236-0e78d8893383
1182,2023-12-31,2024-05-23,obrown,mauricecooper@example.net,001-453-638-8295x43034,Farmerberg,Uganda,02046,Smartphone,Electronics,71.93,2,143.86,PayPal,Unpaid,USPS,Pending,"068 Delacruz Fall, Kimberg, FL 38148",5d1a2e5a-c05b-4b62-97ad-0e12a9501d9d
1183,2024-05-23,2025-02-20,qhartman,hunterherman@example.com,657.590.1979x40944,Stephanieland,Korea,61664,Shoes,Fashion,873.93,1,873.93,Credit Card,Unpaid,FedEx,Pending,"84611 Corey Union Suite 486, North Whitney, HI 35455",e6e06d18-7f81-46f4-93be-e5837eada7fa
1184,2024-10-28,2025-02-01,churchkeith,juan96@example.net,636.792.4910,Charlesborough,Turks and Caicos Islands,17684,Book,Education,515.92,3,1547.76,Credit Card,Paid,DHL,Pending,"107 Ryan Center, West Yolanda, TN 66993",08a30e91-321e-4822-a90d-c88cfe2c5c34
1185,2024-08-14,2024-10-10,vcurry,grich@example.org,226-582-1535x79813,Port Kathychester,Cambodia,24729,Shoes,Fashion,358.52,2,717.04,Cash on Delivery,Paid,USPS,Shipped,"2745 Long Locks, Port Kathy, MA 05806",af0f1fd1-f77c-42c1-a1d8-7e437aaba828
1186,2025-01-26,2025-04-29,shieldsjoshua,danielchambers@example.com,666.774.4363,Port Michael,Cameroon,62337,Smartphone,Electronics,134.08,4,536.32,PayPal,Paid,UPS,Shipped,"46709 Williams Parkways Suite 617, Riverafurt, DC 85987",3c570e2d-4f0c-4d7f-90fd-6615e4f157c6
1187,2023-11-28,2023-12-04,amyneal,fstevens@example.org,391.241.1927,West Sherry,Philippines,93398,Backpack,Accessories,106.78,4,427.12,Cash on Delivery,Unpaid,FedEx,Cancelled,"40603 Holmes Ford, Christopherport, MD 44241",823a1339-962a-4e36-88f9-aaf3f92c0efc
1188,2024-02-04,2024-06-07,khernandez,jsolis@example.net,(920)496-2889,New Christina,Taiwan,13290,Smartphone,Electronics,967.02,1,967.02,PayPal,Unpaid,FedEx,Cancelled,"9670 Thompson Junction, New Nicolemouth, GU 77409",f172af45-bcfc-4199-99d5-3a8419450dd4
